app_name,score,label
No Man's Sky,0.9926733374595642,NEGATIVE
No Man's Sky,0.9992185831069946,POSITIVE
No Man's Sky,0.999713122844696,NEGATIVE
No Man's Sky,0.9817043542861938,POSITIVE
No Man's Sky,0.997782289981842,POSITIVE
No Man's Sky,0.9951798915863037,POSITIVE
Stellaris,0.8455184102058411,POSITIVE
Stellaris,0.9930885434150696,POSITIVE
Stellaris,0.9976494908332825,NEGATIVE
Stellaris,0.9989150762557983,NEGATIVE
Stellaris,0.9853627681732178,NEGATIVE
Stellaris,0.9993036985397339,POSITIVE
Stellaris,0.9971656203269958,POSITIVE
Stellaris,0.9983848333358765,POSITIVE
Stellaris,0.9967755675315857,POSITIVE
Stellaris,0.9997286200523376,POSITIVE
Stellaris,0.9995369911193848,POSITIVE
Stellaris,0.9833722710609436,NEGATIVE
Stellaris,0.9863067269325256,NEGATIVE
Stellaris,0.9924542307853699,NEGATIVE
Stellaris,0.9827295541763306,NEGATIVE
Stellaris,0.9998630285263062,POSITIVE
Stellaris,0.9853096604347229,POSITIVE
Stellaris,0.9998078942298889,POSITIVE
Stellaris,0.9429647922515869,NEGATIVE
Stellaris,0.9742745161056519,NEGATIVE
RollerCoaster Tycoon World,0.9993537068367004,NEGATIVE
RollerCoaster Tycoon World,0.7481210231781006,POSITIVE
RollerCoaster Tycoon World,0.9997827410697937,NEGATIVE
RollerCoaster Tycoon World,0.9414064288139343,NEGATIVE
RollerCoaster Tycoon World,0.9995080232620239,NEGATIVE
RollerCoaster Tycoon World,0.9993649125099182,NEGATIVE
RollerCoaster Tycoon World,0.9997453093528748,NEGATIVE
Salt and Sanctuary,0.9912588000297546,POSITIVE
Salt and Sanctuary,0.893462598323822,POSITIVE
Salt and Sanctuary,0.7481210231781006,POSITIVE
Salt and Sanctuary,0.8455324769020081,POSITIVE
Salt and Sanctuary,0.7481210231781006,POSITIVE
Salt and Sanctuary,0.9869683384895325,NEGATIVE
Salt and Sanctuary,0.9979050159454346,POSITIVE
Salt and Sanctuary,0.9923769235610962,NEGATIVE
Salt and Sanctuary,0.9980748891830444,POSITIVE
Salt and Sanctuary,0.7485392093658447,POSITIVE
Salt and Sanctuary,0.9982876181602478,POSITIVE
Salt and Sanctuary,0.9998618364334106,POSITIVE
Salt and Sanctuary,0.9839710593223572,NEGATIVE
Salt and Sanctuary,0.9866558313369751,NEGATIVE
Salt and Sanctuary,0.7481210231781006,POSITIVE
Salt and Sanctuary,0.9701078534126282,POSITIVE
Salt and Sanctuary,0.9542925953865051,POSITIVE
Salt and Sanctuary,0.9994638562202454,POSITIVE
Salt and Sanctuary,0.9928305745124817,NEGATIVE
Salt and Sanctuary,0.989313542842865,NEGATIVE
Salt and Sanctuary,0.9887839555740356,POSITIVE
Salt and Sanctuary,0.7481210231781006,POSITIVE
Salt and Sanctuary,0.9998505115509033,POSITIVE
Salt and Sanctuary,0.9658305048942566,NEGATIVE
Salt and Sanctuary,0.9960823655128479,NEGATIVE
Salt and Sanctuary,0.9990721940994263,POSITIVE
Salt and Sanctuary,0.8584651350975037,NEGATIVE
Salt and Sanctuary,0.9773231744766235,NEGATIVE
Salt and Sanctuary,0.9552756547927856,POSITIVE
Salt and Sanctuary,0.557000994682312,NEGATIVE
Salt and Sanctuary,0.9972615242004395,POSITIVE
Salt and Sanctuary,0.998149037361145,NEGATIVE
Salt and Sanctuary,0.9990599751472473,POSITIVE
Salt and Sanctuary,0.9899309873580933,NEGATIVE
Salt and Sanctuary,0.999789297580719,POSITIVE
Salt and Sanctuary,0.9994008541107178,POSITIVE
Salt and Sanctuary,0.992197573184967,NEGATIVE
Salt and Sanctuary,0.6292388439178467,POSITIVE
Salt and Sanctuary,0.9997805953025818,POSITIVE
Salt and Sanctuary,0.7481210231781006,POSITIVE
Salt and Sanctuary,0.9997792840003967,POSITIVE
Salt and Sanctuary,0.9998142123222351,POSITIVE
Salt and Sanctuary,0.984991729259491,NEGATIVE
Salt and Sanctuary,0.6516190767288208,NEGATIVE
Salt and Sanctuary,0.9997255206108093,POSITIVE
Salt and Sanctuary,0.990503191947937,POSITIVE
Salt and Sanctuary,0.8408259749412537,NEGATIVE
Salt and Sanctuary,0.7481210231781006,POSITIVE
Salt and Sanctuary,0.9955618381500244,POSITIVE
Salt and Sanctuary,0.997165858745575,NEGATIVE
Salt and Sanctuary,0.7481210231781006,POSITIVE
Salt and Sanctuary,0.6088008284568787,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9873601794242859,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9475326538085938,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9941440224647522,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9800562262535095,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9998149275779724,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9997836947441101,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9916213750839233,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.998196542263031,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9908953905105591,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9995470643043518,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9900415539741516,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.7481210231781006,POSITIVE
"Warhammer 40,000: Dawn of War III",0.5564254522323608,POSITIVE
"Warhammer 40,000: Dawn of War III",0.860586941242218,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9958989024162292,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9693878889083862,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9875164031982422,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9854045510292053,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9996621608734131,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9992530941963196,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9917674660682678,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9820854067802429,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9973612427711487,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9966061115264893,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.8229817152023315,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.9779696464538574,NEGATIVE
"Warhammer 40,000: Dawn of War III",0.5559744238853455,POSITIVE
"Warhammer 40,000: Dawn of War III",0.7481210231781006,POSITIVE
Tabletop Simulator,0.9942003488540649,NEGATIVE
Tabletop Simulator,0.8887770175933838,POSITIVE
Tabletop Simulator,0.5642642378807068,NEGATIVE
Tabletop Simulator,0.9303622841835022,POSITIVE
Tabletop Simulator,0.8034881949424744,NEGATIVE
Tabletop Simulator,0.9995338916778564,POSITIVE
Tabletop Simulator,0.9995751976966858,POSITIVE
Tabletop Simulator,0.6567153334617615,POSITIVE
Tabletop Simulator,0.9998113512992859,POSITIVE
Tabletop Simulator,0.9986114501953125,NEGATIVE
Tabletop Simulator,0.9814992547035217,NEGATIVE
Tabletop Simulator,0.9997805953025818,POSITIVE
Tabletop Simulator,0.9922578930854797,NEGATIVE
Tabletop Simulator,0.99849534034729,NEGATIVE
Tabletop Simulator,0.8868117928504944,NEGATIVE
Tabletop Simulator,0.9948006868362427,POSITIVE
Tabletop Simulator,0.999632716178894,POSITIVE
Tabletop Simulator,0.7074848413467407,POSITIVE
Tabletop Simulator,0.9644133448600769,POSITIVE
Tabletop Simulator,0.9995550513267517,POSITIVE
Tabletop Simulator,0.9985296726226807,NEGATIVE
Tabletop Simulator,0.9989187717437744,POSITIVE
Tabletop Simulator,0.956709086894989,NEGATIVE
Tabletop Simulator,0.9994082450866699,POSITIVE
Tabletop Simulator,0.999589741230011,NEGATIVE
Tabletop Simulator,0.9997120499610901,POSITIVE
Tabletop Simulator,0.9925482869148254,NEGATIVE
Tabletop Simulator,0.9972571730613708,POSITIVE
Tabletop Simulator,0.9997805953025818,POSITIVE
Tabletop Simulator,0.9870367050170898,NEGATIVE
Tabletop Simulator,0.997050404548645,POSITIVE
Tabletop Simulator,0.999607264995575,POSITIVE
Tabletop Simulator,0.9963253140449524,POSITIVE
The Room,0.9998010993003845,POSITIVE
Sid Meier's Civilization VI,0.9892714023590088,POSITIVE
Sid Meier's Civilization VI,0.5409920811653137,NEGATIVE
Sid Meier's Civilization VI,0.9989743232727051,POSITIVE
Sid Meier's Civilization VI,0.9976334571838379,NEGATIVE
Sid Meier's Civilization VI,0.9998043179512024,POSITIVE
Sid Meier's Civilization VI,0.9976834058761597,NEGATIVE
Sid Meier's Civilization VI,0.9996495246887207,NEGATIVE
Sid Meier's Civilization VI,0.9998670816421509,POSITIVE
Sid Meier's Civilization VI,0.9719022512435913,NEGATIVE
Sid Meier's Civilization VI,0.9997054934501648,POSITIVE
Pit People,0.9998632669448853,POSITIVE
Pit People,0.9982123374938965,POSITIVE
Pit People,0.985692024230957,POSITIVE
Pit People,0.9995445609092712,POSITIVE
Pit People,0.9997604489326477,POSITIVE
Pit People,0.9998161196708679,POSITIVE
Pit People,0.9969186782836914,POSITIVE
Pit People,0.9994932413101196,POSITIVE
Pit People,0.9539994597434998,POSITIVE
Pit People,0.7858545184135437,NEGATIVE
Pit People,0.7481210231781006,POSITIVE
Pit People,0.9997871518135071,POSITIVE
Pit People,0.9955898523330688,NEGATIVE
Pit People,0.9996703863143921,POSITIVE
Pit People,0.9997579455375671,POSITIVE
Pit People,0.999875545501709,POSITIVE
Pit People,0.9998509883880615,POSITIVE
Pit People,0.9994292855262756,POSITIVE
Pit People,0.992202639579773,POSITIVE
Pit People,0.9334675669670105,POSITIVE
Pit People,0.9936914443969727,NEGATIVE
Pit People,0.6154596209526062,POSITIVE
The Witcher 3: Wild Hunt,0.9950933456420898,NEGATIVE
The Witcher 3: Wild Hunt,0.9901376962661743,NEGATIVE
The Witcher 3: Wild Hunt,0.881853461265564,NEGATIVE
Call of Duty: Infinite Warfare,0.9998550415039062,POSITIVE
Call of Duty: Infinite Warfare,0.9911851286888123,NEGATIVE
Call of Duty: Infinite Warfare,0.9761220216751099,NEGATIVE
Call of Duty: Infinite Warfare,0.9887171983718872,NEGATIVE
Call of Duty: Infinite Warfare,0.9998500347137451,POSITIVE
Call of Duty: Infinite Warfare,0.5559744238853455,POSITIVE
Call of Duty: Infinite Warfare,0.9931718111038208,NEGATIVE
Call of Duty: Infinite Warfare,0.9433188438415527,NEGATIVE
Call of Duty: Infinite Warfare,0.723094642162323,NEGATIVE
Call of Duty: Infinite Warfare,0.9372511506080627,NEGATIVE
Call of Duty: Infinite Warfare,0.9500970244407654,POSITIVE
Call of Duty: Infinite Warfare,0.9849343299865723,NEGATIVE
Call of Duty: Infinite Warfare,0.9997615218162537,POSITIVE
Call of Duty: Infinite Warfare,0.9702355265617371,POSITIVE
Call of Duty: Infinite Warfare,0.7481210231781006,POSITIVE
Call of Duty: Infinite Warfare,0.9301719665527344,NEGATIVE
Call of Duty: Infinite Warfare,0.9938623905181885,NEGATIVE
RimWorld,0.9993450045585632,NEGATIVE
RimWorld,0.9814314842224121,NEGATIVE
RimWorld,0.9996509552001953,POSITIVE
RimWorld,0.9996005892753601,POSITIVE
RimWorld,0.8124045729637146,NEGATIVE
RimWorld,0.9986274242401123,POSITIVE
RimWorld,0.9936536550521851,NEGATIVE
RimWorld,0.9778687357902527,NEGATIVE
RimWorld,0.9996500015258789,POSITIVE
RimWorld,0.9937093257904053,POSITIVE
RimWorld,0.9837929606437683,NEGATIVE
RimWorld,0.9805530905723572,NEGATIVE
RimWorld,0.9998800754547119,POSITIVE
RimWorld,0.9295552968978882,POSITIVE
RimWorld,0.9632927775382996,POSITIVE
RimWorld,0.9993762373924255,NEGATIVE
RimWorld,0.9995846152305603,POSITIVE
RimWorld,0.9628634452819824,POSITIVE
RimWorld,0.9899915456771851,POSITIVE
RimWorld,0.9998756647109985,POSITIVE
RimWorld,0.531276285648346,POSITIVE
RimWorld,0.9774657487869263,NEGATIVE
RimWorld,0.99965500831604,POSITIVE
RimWorld,0.998816728591919,POSITIVE
RimWorld,0.974585235118866,POSITIVE
RimWorld,0.999251663684845,POSITIVE
RimWorld,0.9995872378349304,POSITIVE
RimWorld,0.9983365535736084,POSITIVE
RimWorld,0.9995189905166626,NEGATIVE
RimWorld,0.9948210716247559,POSITIVE
Titan Souls,0.9998658895492554,POSITIVE
Titan Souls,0.7560847997665405,NEGATIVE
Titan Souls,0.6673421263694763,POSITIVE
Titan Souls,0.9613311290740967,NEGATIVE
Titan Souls,0.9565109610557556,NEGATIVE
Titan Souls,0.9895159006118774,POSITIVE
Titan Souls,0.7481210231781006,POSITIVE
Titan Souls,0.9996836185455322,NEGATIVE
For Honor,0.9990370273590088,POSITIVE
For Honor,0.9994483590126038,POSITIVE
For Honor,0.7481210231781006,POSITIVE
For Honor,0.9911882877349854,NEGATIVE
For Honor,0.9960384368896484,NEGATIVE
For Honor,0.9898948073387146,NEGATIVE
For Honor,0.8811081051826477,NEGATIVE
For Honor,0.9152684211730957,NEGATIVE
The Elder Scrolls Online,0.9976471066474915,NEGATIVE
The Elder Scrolls Online,0.989048182964325,POSITIVE
The Elder Scrolls Online,0.9974365830421448,NEGATIVE
The Elder Scrolls Online,0.9194761514663696,POSITIVE
The Elder Scrolls Online,0.989971399307251,NEGATIVE
The Elder Scrolls Online,0.977027177810669,NEGATIVE
The Elder Scrolls Online,0.9987800717353821,NEGATIVE
The Elder Scrolls Online,0.9997851252555847,POSITIVE
The Elder Scrolls Online,0.9876449704170227,POSITIVE
The Elder Scrolls Online,0.9250051379203796,POSITIVE
The Elder Scrolls Online,0.9214884638786316,POSITIVE
The Elder Scrolls Online,0.9782005548477173,NEGATIVE
The Elder Scrolls Online,0.9895257949829102,NEGATIVE
The Elder Scrolls Online,0.9926901459693909,NEGATIVE
The Elder Scrolls Online,0.9967971444129944,POSITIVE
The Elder Scrolls Online,0.7481210231781006,POSITIVE
The Elder Scrolls Online,0.9283848404884338,POSITIVE
The Elder Scrolls Online,0.985722541809082,NEGATIVE
The Elder Scrolls Online,0.7481210231781006,POSITIVE
The Elder Scrolls Online,0.9993990659713745,POSITIVE
The Elder Scrolls Online,0.999823272228241,POSITIVE
Enter the Gungeon,0.9713093042373657,NEGATIVE
Enter the Gungeon,0.7481210231781006,POSITIVE
Enter the Gungeon,0.999583899974823,POSITIVE
Enter the Gungeon,0.9451830387115479,NEGATIVE
Enter the Gungeon,0.9823834896087646,NEGATIVE
Enter the Gungeon,0.9862701296806335,NEGATIVE
Enter the Gungeon,0.9977803826332092,NEGATIVE
Enter the Gungeon,0.9990133047103882,POSITIVE
Enter the Gungeon,0.9997805953025818,POSITIVE
Enter the Gungeon,0.9991586208343506,POSITIVE
Enter the Gungeon,0.9998682737350464,POSITIVE
Enter the Gungeon,0.9863355159759521,NEGATIVE
Enter the Gungeon,0.9998792409896851,POSITIVE
Enter the Gungeon,0.9993249177932739,POSITIVE
Duck Game,0.9320880770683289,POSITIVE
Duck Game,0.9993269443511963,POSITIVE
Duck Game,0.9626610279083252,NEGATIVE
Duck Game,0.9872909188270569,POSITIVE
Duck Game,0.996246874332428,NEGATIVE
Duck Game,0.9856487512588501,NEGATIVE
Duck Game,0.9204059839248657,NEGATIVE
Duck Game,0.9941621422767639,POSITIVE
Duck Game,0.9848671555519104,NEGATIVE
Duck Game,0.9997228980064392,POSITIVE
Duck Game,0.9907844066619873,NEGATIVE
Duck Game,0.9912697076797485,NEGATIVE
Duck Game,0.9996102452278137,POSITIVE
Duck Game,0.9998226761817932,POSITIVE
Duck Game,0.999871015548706,POSITIVE
Duck Game,0.999785840511322,POSITIVE
Duck Game,0.9998250603675842,POSITIVE
Duck Game,0.9907844066619873,NEGATIVE
Duck Game,0.9927305579185486,NEGATIVE
Duck Game,0.9745839834213257,NEGATIVE
Duck Game,0.9907844066619873,NEGATIVE
Sniper Elite 4,0.9775416254997253,NEGATIVE
Sniper Elite 4,0.9577582478523254,NEGATIVE
Sniper Elite 4,0.9984545707702637,POSITIVE
Sniper Elite 4,0.9454334378242493,NEGATIVE
Sniper Elite 4,0.7350974082946777,NEGATIVE
Sniper Elite 4,0.7175683379173279,NEGATIVE
Sniper Elite 4,0.9994173049926758,POSITIVE
Sniper Elite 4,0.997830331325531,POSITIVE
20XX,0.9989092350006104,POSITIVE
20XX,0.9942615032196045,NEGATIVE
20XX,0.9975874423980713,POSITIVE
20XX,0.9974042773246765,POSITIVE
20XX,0.9998399019241333,POSITIVE
20XX,0.9966632723808289,NEGATIVE
20XX,0.9998161196708679,POSITIVE
20XX,0.9995664954185486,POSITIVE
20XX,0.9902396202087402,NEGATIVE
20XX,0.9741611480712891,NEGATIVE
20XX,0.9105336666107178,POSITIVE
20XX,0.6042110919952393,POSITIVE
20XX,0.9980941414833069,NEGATIVE
20XX,0.9993696808815002,POSITIVE
20XX,0.8881645798683167,POSITIVE
20XX,0.9333840608596802,POSITIVE
20XX,0.8208559155464172,POSITIVE
20XX,0.9360340237617493,NEGATIVE
20XX,0.9996592998504639,POSITIVE
20XX,0.9835277199745178,NEGATIVE
20XX,0.9968365430831909,NEGATIVE
20XX,0.9967947602272034,POSITIVE
20XX,0.9577911496162415,NEGATIVE
20XX,0.9883310198783875,POSITIVE
20XX,0.9936555624008179,POSITIVE
20XX,0.9982300400733948,POSITIVE
20XX,0.9995299577713013,POSITIVE
20XX,0.9934431314468384,POSITIVE
20XX,0.7582060098648071,POSITIVE
20XX,0.9977502226829529,POSITIVE
20XX,0.9996912479400635,POSITIVE
20XX,0.9973430037498474,POSITIVE
20XX,0.9983094930648804,POSITIVE
20XX,0.9320576190948486,POSITIVE
20XX,0.9685096740722656,NEGATIVE
20XX,0.9997757077217102,POSITIVE
20XX,0.9883610606193542,NEGATIVE
Don't Starve Together,0.8992403149604797,NEGATIVE
Don't Starve Together,0.9998729228973389,POSITIVE
Don't Starve Together,0.9918783903121948,NEGATIVE
Frostpunk,0.8912369012832642,NEGATIVE
Frostpunk,0.8658074140548706,POSITIVE
Frostpunk,0.9998393058776855,POSITIVE
Frostpunk,0.7249177098274231,NEGATIVE
Frostpunk,0.6665894985198975,NEGATIVE
Frostpunk,0.9741390943527222,NEGATIVE
Frostpunk,0.9693812131881714,NEGATIVE
Frostpunk,0.993626594543457,POSITIVE
Frostpunk,0.9887047410011292,NEGATIVE
Frostpunk,0.8375465869903564,NEGATIVE
Frostpunk,0.963325560092926,NEGATIVE
Frostpunk,0.9857697486877441,NEGATIVE
Frostpunk,0.9797714352607727,POSITIVE
Frostpunk,0.9997069239616394,POSITIVE
Frostpunk,0.7086026668548584,POSITIVE
Frostpunk,0.9998533725738525,POSITIVE
Frostpunk,0.9731417298316956,NEGATIVE
Frostpunk,0.9979701638221741,NEGATIVE
Axiom Verge,0.9620882272720337,NEGATIVE
Axiom Verge,0.9606991410255432,NEGATIVE
Axiom Verge,0.995345413684845,NEGATIVE
Axiom Verge,0.9928783774375916,POSITIVE
Axiom Verge,0.9993888139724731,POSITIVE
Axiom Verge,0.9998728036880493,POSITIVE
Axiom Verge,0.9813129901885986,NEGATIVE
Axiom Verge,0.9967765212059021,POSITIVE
Axiom Verge,0.9950124621391296,NEGATIVE
Axiom Verge,0.9997661709785461,POSITIVE
Axiom Verge,0.9998385906219482,POSITIVE
Axiom Verge,0.9948148131370544,POSITIVE
Axiom Verge,0.9956424236297607,NEGATIVE
Axiom Verge,0.9858388304710388,NEGATIVE
Axiom Verge,0.9633451104164124,POSITIVE
Axiom Verge,0.921173632144928,NEGATIVE
Axiom Verge,0.9889003038406372,POSITIVE
Axiom Verge,0.9988923668861389,POSITIVE
Axiom Verge,0.9977102279663086,POSITIVE
Axiom Verge,0.9929689764976501,NEGATIVE
Axiom Verge,0.7481210231781006,POSITIVE
Axiom Verge,0.9637768864631653,NEGATIVE
Axiom Verge,0.9986855387687683,POSITIVE
Axiom Verge,0.9998053908348083,POSITIVE
Axiom Verge,0.9915488958358765,NEGATIVE
Axiom Verge,0.9902792572975159,NEGATIVE
Axiom Verge,0.971402645111084,NEGATIVE
Axiom Verge,0.9830173254013062,NEGATIVE
Axiom Verge,0.9996951818466187,POSITIVE
Axiom Verge,0.9998642206192017,POSITIVE
Axiom Verge,0.9790855050086975,NEGATIVE
Axiom Verge,0.9957185387611389,NEGATIVE
Axiom Verge,0.9766164422035217,NEGATIVE
Axiom Verge,0.9575139284133911,NEGATIVE
Axiom Verge,0.9978253841400146,NEGATIVE
Axiom Verge,0.9415884017944336,POSITIVE
Axiom Verge,0.9810171723365784,NEGATIVE
Axiom Verge,0.9908258318901062,NEGATIVE
Axiom Verge,0.9951847195625305,POSITIVE
Axiom Verge,0.9977912902832031,NEGATIVE
Axiom Verge,0.9996874332427979,POSITIVE
Axiom Verge,0.9952318072319031,POSITIVE
Axiom Verge,0.9992830157279968,POSITIVE
Axiom Verge,0.9859083294868469,NEGATIVE
Axiom Verge,0.9998414516448975,POSITIVE
Axiom Verge,0.9835605621337891,NEGATIVE
Axiom Verge,0.998802900314331,POSITIVE
Axiom Verge,0.9834374189376831,NEGATIVE
Axiom Verge,0.7561712265014648,POSITIVE
Axiom Verge,0.965699315071106,NEGATIVE
Axiom Verge,0.999875545501709,POSITIVE
Axiom Verge,0.9994010925292969,POSITIVE
Axiom Verge,0.9898646473884583,NEGATIVE
Axiom Verge,0.9978431463241577,POSITIVE
Axiom Verge,0.9559906721115112,NEGATIVE
Axiom Verge,0.6538683176040649,POSITIVE
Axiom Verge,0.9989532232284546,POSITIVE
Axiom Verge,0.9890732169151306,NEGATIVE
Axiom Verge,0.9988837838172913,POSITIVE
Axiom Verge,0.9998024106025696,POSITIVE
Axiom Verge,0.9779539108276367,NEGATIVE
Axiom Verge,0.8730838298797607,POSITIVE
Axiom Verge,0.9908378720283508,NEGATIVE
Axiom Verge,0.9998857975006104,POSITIVE
Axiom Verge,0.9998816251754761,POSITIVE
Axiom Verge,0.9997870326042175,POSITIVE
Axiom Verge,0.9985923171043396,POSITIVE
Axiom Verge,0.9998250603675842,POSITIVE
Axiom Verge,0.9985876083374023,POSITIVE
Axiom Verge,0.9993495345115662,POSITIVE
Axiom Verge,0.9928228855133057,POSITIVE
Axiom Verge,0.9943906664848328,POSITIVE
Down To One,0.7481210231781006,POSITIVE
Finding Paradise,0.7481210231781006,POSITIVE
HuniePop,0.9998520612716675,POSITIVE
HuniePop,0.9994716048240662,POSITIVE
HuniePop,0.7481210231781006,POSITIVE
HuniePop,0.9889118671417236,POSITIVE
HuniePop,0.999871015548706,POSITIVE
HuniePop,0.9262406826019287,NEGATIVE
HuniePop,0.9988663196563721,POSITIVE
HuniePop,0.7481210231781006,POSITIVE
HuniePop,0.9997318387031555,POSITIVE
HuniePop,0.8658872246742249,NEGATIVE
HuniePop,0.999651312828064,POSITIVE
HuniePop,0.9905380010604858,NEGATIVE
HuniePop,0.9933270215988159,POSITIVE
HuniePop,0.9990037083625793,POSITIVE
HuniePop,0.9931212067604065,POSITIVE
Keep Talking and Nobody Explodes,0.9998632669448853,POSITIVE
Keep Talking and Nobody Explodes,0.9912120699882507,NEGATIVE
Keep Talking and Nobody Explodes,0.9996458292007446,NEGATIVE
Keep Talking and Nobody Explodes,0.8125202655792236,NEGATIVE
ARK: Survival Evolved,0.9997770190238953,NEGATIVE
Urban Empire,0.9785599112510681,NEGATIVE
Urban Empire,0.7481210231781006,POSITIVE
Urban Empire,0.998812198638916,POSITIVE
Urban Empire,0.9996664524078369,NEGATIVE
Urban Empire,0.9876016974449158,NEGATIVE
Urban Empire,0.7481210231781006,POSITIVE
Urban Empire,0.7481210231781006,POSITIVE
Urban Empire,0.9854257106781006,NEGATIVE
Urban Empire,0.9867724776268005,NEGATIVE
Styx: Shards of Darkness,0.9507750868797302,NEGATIVE
Styx: Shards of Darkness,0.7272881865501404,NEGATIVE
Styx: Shards of Darkness,0.7481210231781006,POSITIVE
Styx: Shards of Darkness,0.9933138489723206,POSITIVE
Styx: Shards of Darkness,0.9370648264884949,NEGATIVE
Styx: Shards of Darkness,0.9918959736824036,NEGATIVE
Styx: Shards of Darkness,0.9990265369415283,POSITIVE
Styx: Shards of Darkness,0.994513750076294,NEGATIVE
Styx: Shards of Darkness,0.5937369465827942,NEGATIVE
Styx: Shards of Darkness,0.8929458856582642,NEGATIVE
Styx: Shards of Darkness,0.9894201755523682,NEGATIVE
Styx: Shards of Darkness,0.999152660369873,NEGATIVE
Styx: Shards of Darkness,0.9992953538894653,POSITIVE
Styx: Shards of Darkness,0.9998729228973389,POSITIVE
Styx: Shards of Darkness,0.9984960556030273,NEGATIVE
Styx: Shards of Darkness,0.9996508359909058,POSITIVE
Styx: Shards of Darkness,0.7481210231781006,POSITIVE
Styx: Shards of Darkness,0.8504888415336609,NEGATIVE
Styx: Shards of Darkness,0.9905173182487488,POSITIVE
Styx: Shards of Darkness,0.9987766146659851,NEGATIVE
Styx: Shards of Darkness,0.9937641620635986,NEGATIVE
Styx: Shards of Darkness,0.990882158279419,NEGATIVE
Styx: Shards of Darkness,0.9918079972267151,NEGATIVE
Styx: Shards of Darkness,0.99986732006073,POSITIVE
Styx: Shards of Darkness,0.7481210231781006,POSITIVE
Styx: Shards of Darkness,0.9571877717971802,NEGATIVE
Styx: Shards of Darkness,0.8389769196510315,POSITIVE
Styx: Shards of Darkness,0.9911348819732666,NEGATIVE
Styx: Shards of Darkness,0.9860024452209473,NEGATIVE
Styx: Shards of Darkness,0.992591142654419,NEGATIVE
Styx: Shards of Darkness,0.957984447479248,POSITIVE
Styx: Shards of Darkness,0.9898504018783569,NEGATIVE
Styx: Shards of Darkness,0.9089933633804321,NEGATIVE
Styx: Shards of Darkness,0.9955770969390869,NEGATIVE
Styx: Shards of Darkness,0.9946706891059875,POSITIVE
Styx: Shards of Darkness,0.9934066534042358,NEGATIVE
Styx: Shards of Darkness,0.9983049631118774,POSITIVE
Middle-earth™: Shadow of War™,0.9842727184295654,NEGATIVE
Middle-earth™: Shadow of War™,0.9912235736846924,NEGATIVE
Middle-earth™: Shadow of War™,0.9941188097000122,NEGATIVE
Middle-earth™: Shadow of War™,0.5317058563232422,NEGATIVE
Middle-earth™: Shadow of War™,0.9990764856338501,POSITIVE
Middle-earth™: Shadow of War™,0.9945639371871948,NEGATIVE
Middle-earth™: Shadow of War™,0.9998217225074768,POSITIVE
Middle-earth™: Shadow of War™,0.9994422793388367,POSITIVE
Middle-earth™: Shadow of War™,0.9996225833892822,NEGATIVE
Middle-earth™: Shadow of War™,0.9712976217269897,NEGATIVE
Middle-earth™: Shadow of War™,0.624821662902832,POSITIVE
Middle-earth™: Shadow of War™,0.9998385906219482,POSITIVE
Middle-earth™: Shadow of War™,0.9965812563896179,POSITIVE
Middle-earth™: Shadow of War™,0.9862246513366699,NEGATIVE
Middle-earth™: Shadow of War™,0.9894423484802246,NEGATIVE
Middle-earth™: Shadow of War™,0.9542003273963928,NEGATIVE
Middle-earth™: Shadow of War™,0.9840978980064392,NEGATIVE
Middle-earth™: Shadow of War™,0.9821723103523254,NEGATIVE
Middle-earth™: Shadow of War™,0.9129260182380676,POSITIVE
Middle-earth™: Shadow of War™,0.9977145195007324,POSITIVE
Ultimate Marvel vs. Capcom 3,0.9998756647109985,POSITIVE
Ultimate Marvel vs. Capcom 3,0.6579936742782593,POSITIVE
Ultimate Marvel vs. Capcom 3,0.9993106126785278,POSITIVE
Ultimate Marvel vs. Capcom 3,0.8325660228729248,NEGATIVE
Ultimate Marvel vs. Capcom 3,0.9997941851615906,POSITIVE
Ultimate Marvel vs. Capcom 3,0.9079362154006958,NEGATIVE
Ultimate Marvel vs. Capcom 3,0.9991074204444885,POSITIVE
Ultimate Marvel vs. Capcom 3,0.7481210231781006,POSITIVE
